Дата,Значение,year,month,dayofmonth,quarter,dayofyear,weekofyear,dayofweek,is_holiday,is_prev_holiday,is_next_holiday
2019-06-25,65.04,2019,6,25,2,176,26,1,0,0,0
2019-06-26,65.53,2019,6,26,2,177,26,2,0,0,0
2019-06-27,65.43,2019,6,27,2,178,26,3,0,0,0
2019-06-28,64.55,2019,6,28,2,179,26,4,0,0,0
2019-06-30,65.63,2019,6,30,2,181,26,6,0,0,0
2019-07-01,65.22,2019,7,1,3,182,27,0,0,0,0
2019-07-02,62.82,2019,7,2,3,183,27,1,0,0,0
2019-07-03,63.86,2019,7,3,3,184,27,2,0,1,0
2019-07-04,63.18,2019,7,4,3,185,27,3,1,0,0
2019-07-05,64.44,2019,7,5,3,186,27,4,0,0,1
2019-07-07,64.38,2019,7,7,3,188,27,6,0,0,0
2019-07-08,63.89,2019,7,8,3,189,28,0,0,0,0
2019-07-09,64.54,2019,7,9,3,190,28,1,0,0,0
2019-07-10,66.72,2019,7,10,3,191,28,2,0,0,0
2019-07-11,66.81,2019,7,11,3,192,28,3,0,0,0
2019-07-12,67.0,2019,7,12,3,193,28,4,0,0,0
2019-07-14,66.72,2019,7,14,3,195,28,6,0,0,0
2019-07-15,66.19,2019,7,15,3,196,29,0,0,0,0
2019-07-16,64.4,2019,7,16,3,197,29,1,0,0,0
2019-07-17,63.6,2019,7,17,3,198,29,2,0,0,0
2019-07-18,62.59,2019,7,18,3,199,29,3,0,0,0
2019-07-19,62.65,2019,7,19,3,200,29,4,0,0,0
2019-07-21,63.24,2019,7,21,3,202,29,6,0,0,0
2019-07-22,63.3,2019,7,22,3,203,30,0,0,0,0
2019-07-23,64.21,2019,7,23,3,204,30,1,0,0,0
2019-07-24,63.13,2019,7,24,3,205,30,2,0,0,0
2019-07-25,62.95,2019,7,25,3,206,30,3,0,0,0
2019-07-26,63.27,2019,7,26,3,207,30,4,0,0,0
2019-07-28,63.05,2019,7,28,3,209,30,6,0,0,0
2019-07-29,63.74,2019,7,29,3,210,31,0,0,0,0
2019-07-30,64.96,2019,7,30,3,211,31,1,0,0,0
2019-07-31,65.05,2019,7,31,3,212,31,2,0,0,0
2019-08-01,60.5,2019,8,1,3,213,31,3,0,0,0
2019-08-02,61.17,2019,8,2,3,214,31,4,0,0,0
2019-08-04,61.33,2019,8,4,3,216,31,6,0,0,0
2019-08-05,59.81,2019,8,5,3,217,32,0,0,0,0
2019-08-06,58.94,2019,8,6,3,218,32,1,0,0,0
2019-08-07,56.23,2019,8,7,3,219,32,2,0,0,0
2019-08-08,57.75,2019,8,8,3,220,32,3,0,0,0
2019-08-09,58.42,2019,8,9,3,221,32,4,0,0,0
2019-08-11,58.27,2019,8,11,3,223,32,6,0,0,0
2019-08-12,58.37,2019,8,12,3,224,33,0,0,0,0
2019-08-13,60.91,2019,8,13,3,225,33,1,0,0,0
2019-08-14,58.99,2019,8,14,3,226,33,2,0,0,0
2019-08-15,58.4,2019,8,15,3,227,33,3,0,0,0
2019-08-16,58.64,2019,8,16,3,228,33,4,0,0,0
2019-08-18,58.89,2019,8,18,3,230,33,6,0,0,0
2019-08-19,59.74,2019,8,19,3,231,34,0,0,0,0
2019-08-20,60.05,2019,8,20,3,232,34,1,0,0,0
2019-08-21,60.38,2019,8,21,3,233,34,2,0,0,0
2019-08-22,60.05,2019,8,22,3,234,34,3,0,0,0
2019-08-23,58.94,2019,8,23,3,235,34,4,0,0,0
2019-08-25,57.81,2019,8,25,3,237,34,6,0,0,0
2019-08-26,58.26,2019,8,26,3,238,35,0,0,0,0
2019-08-27,59.59,2019,8,27,3,239,35,1,0,0,0
2019-08-28,59.84,2019,8,28,3,240,35,2,0,0,0
2019-08-29,60.37,2019,8,29,3,241,35,3,0,0,0
2019-08-30,59.19,2019,8,30,3,242,35,4,0,0,0
2019-09-01,58.84,2019,9,1,3,244,35,6,0,1,0
